time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-28 00:00:00,253.68,1.13,79.39,0.76,16.11,28.62,2
2020-11-28 01:00:00,257.02,1.1,80.11,0.68,16.01,27.15,2
2020-11-28 02:00:00,267.03,1.3,79.39,0.68,16.05,25.99,2
2020-11-28 03:00:00,287.06,1.71,77.25,0.72,16.13,24.72,2
2020-11-28 04:00:00,317.1,2.46,72.96,0.8,16.78,24.84,2
2020-11-28 05:00:00,367.17,3.6,67.95,0.9500000000000001,18.59,26.28,2
2020-11-28 06:00:00,447.27,5.1,59.37,1.09,22.15,30.18,3
2020-11-28 07:00:00,547.41,6.94,49.35,1.62,28.24,39.26,4
2020-11-28 08:00:00,634.19,8.14,44.35,2.86,34.8,50.35,4
2020-11-28 09:00:00,694.28,8.48,50.07,3.37,39.02,56.19,4
2020-11-28 10:00:00,727.65,7.8,65.09,3.25,43.69,60.68,4
2020-11-28 11:00:00,667.57,5.14,83.69,2.62,45.18,61.07,4
2020-11-28 12:00:00,560.76,3.13,89.41,1.85,39.32,52.75,4
2020-11-28 13:00:00,453.95,2.01,87.98,1.16,30.49,41.46,4
2020-11-28 14:00:00,373.84,1.56,86.55,0.8200000000000001,22.98,31.63,3
2020-11-28 15:00:00,323.77,1.19,89.41,0.65,17.6,23.74,2
2020-11-28 16:00:00,283.72,0.86,87.26,0.5,12.34,16.29,2
2020-11-28 17:00:00,260.35,0.73,81.54,0.43,8.6,11.3,2
2020-11-28 18:00:00,267.03,0.93,77.96,0.5,7.42,9.65,1
2020-11-28 19:00:00,277.04,1.21,76.53,0.6000000000000001,6.85,9.22,1
2020-11-28 20:00:00,277.04,1.31,75.1,0.48,6.14,7.85,1
2020-11-28 21:00:00,267.03,1.25,75.1,0.39,5.0,6.05,1
2020-11-28 22:00:00,260.35,1.27,75.1,0.39,5.06,5.88,1
2020-11-28 23:00:00,260.35,1.35,74.39,0.42,6.01,6.8,1
2020-11-29 00:00:00,257.02,1.32,74.39,0.44,7.49,8.33,1
2020-11-29 01:00:00,257.02,1.19,75.1,0.47000000000000003,9.17,10.07,1
2020-11-29 02:00:00,257.02,1.13,75.1,0.48,10.17,11.04,2
2020-11-29 03:00:00,257.02,1.11,75.1,0.47000000000000003,10.54,11.3,2
2020-11-29 04:00:00,257.02,1.08,74.39,0.45,10.23,10.88,2
2020-11-29 05:00:00,250.34,1.11,72.96,0.42,8.65,9.18,1
2020-11-29 06:00:00,253.68,1.3900000000000001,69.38,0.45,7.29,7.76,1
2020-11-29 07:00:00,280.38,2.14,64.37,0.67,7.84,8.44,1
2020-11-29 08:00:00,357.15,3.77,55.08,1.0,10.49,11.59,2
2020-11-29 09:00:00,487.33,5.57,45.78,1.3900000000000001,14.86,16.9,2
2020-11-29 10:00:00,587.46,5.91,53.64,2.8,22.72,25.14,3
2020-11-29 11:00:00,594.14,4.16,72.96,3.93,29.71,31.4,4
2020-11-29 12:00:00,594.14,3.56,74.39,3.67,29.39,30.61,4
2020-11-29 13:00:00,620.84,4.33,72.96,3.07,28.26,29.33,4
2020-11-29 14:00:00,620.84,4.76,69.38,2.12,24.48,25.36,3
2020-11-29 15:00:00,634.19,5.36,62.94,1.58,21.66,22.4,3
2020-11-29 16:00:00,680.92,6.26,56.51,1.3900000000000001,23.15,23.85,3
2020-11-29 17:00:00,720.98,6.77,52.21,1.45,26.32,27.07,4
2020-11-29 18:00:00,767.71,7.71,46.49,1.8900000000000001,29.97,30.9,4
2020-11-29 19:00:00,827.79,9.51,41.13,2.68,34.27,35.46,4
2020-11-29 20:00:00,881.2,11.48,36.48,3.37,38.44,40.15,4
2020-11-29 21:00:00,907.9,12.51,32.54,3.52,41.52,43.96,4
2020-11-29 22:00:00,921.25,12.51,29.33,3.37,42.94,45.91,4
2020-11-29 23:00:00,921.25,12.34,27.54,3.04,42.5,45.46,4
2020-11-30 00:00:00,894.55,12.0,27.54,2.47,40.08,42.53,4
2020-11-30 01:00:00,881.2,11.48,26.46,2.18,37.6,39.73,4
2020-11-30 02:00:00,881.2,12.0,22.89,2.65,37.95,39.97,4
2020-11-30 03:00:00,934.6,13.37,18.42,3.4,40.92,42.94,4
2020-11-30 04:00:00,974.66,14.4,14.66,3.8200000000000003,43.49,45.4,4
2020-11-30 05:00:00,988.01,15.08,12.52,3.93,42.71,44.2,4
2020-11-30 06:00:00,921.25,14.57,12.34,3.76,37.06,38.16,4
2020-11-30 07:00:00,827.79,13.54,13.95,3.67,30.71,31.73,4
2020-11-30 08:00:00,781.06,13.2,15.02,3.49,27.18,28.26,4
2020-11-30 09:00:00,761.03,12.85,15.91,3.4,25.49,26.72,4
2020-11-30 10:00:00,727.65,12.0,18.6,3.2800000000000002,23.74,25.04,3
2020-11-30 11:00:00,694.28,10.71,22.89,3.1,22.12,23.35,3
2020-11-30 12:00:00,734.33,11.48,22.53,3.22,24.04,25.1,3
2020-11-30 13:00:00,667.57,11.14,34.69,2.74,20.79,21.53,3
2020-11-30 14:00:00,400.54,4.76,62.23,1.03,8.79,9.22,1
2020-11-30 15:00:00,280.38,1.8399999999999999,72.96,0.45,4.66,5.03,1
2020-11-30 16:00:00,270.37,1.44,75.1,0.37,5.75,6.15,1
2020-11-30 17:00:00,290.39,1.56,76.53,0.41000000000000003,9.39,9.83,1
2020-11-30 18:00:00,307.08,1.71,77.96,0.47000000000000003,11.15,11.64,2
2020-11-30 19:00:00,317.1,1.8,78.68,0.52,10.67,11.22,2
2020-11-30 20:00:00,320.44,1.8,79.39,0.54,9.96,10.57,1
2020-11-30 21:00:00,330.45,1.9100000000000001,78.68,0.6000000000000001,9.59,10.28,1
2020-11-30 22:00:00,343.8,2.14,76.53,0.67,9.61,10.37,1
2020-11-30 23:00:00,353.81,2.42,74.39,0.72,9.66,10.42,1
2020-12-01 00:00:00,357.15,2.51,71.53,0.68,9.36,10.0,1
2020-12-01 01:00:00,353.81,2.42,70.1,0.6000000000000001,8.78,9.38,1
2020-12-01 02:00:00,350.48,2.38,70.81,0.54,8.29,8.87,1
2020-12-01 03:00:00,337.12,2.12,74.39,0.45,7.72,8.26,1
2020-12-01 04:00:00,303.75,1.56,80.11,0.37,7.1,7.5600000000000005,2
2020-12-01 05:00:00,270.37,1.11,84.4,0.33,6.46,6.89,2
2020-12-01 06:00:00,260.35,1.07,84.4,0.37,6.23,6.67,2
2020-12-01 07:00:00,263.69,1.29,82.97,0.45,6.37,6.88,2
2020-12-01 08:00:00,270.37,1.5,81.54,0.51,6.46,6.98,2
2020-12-01 09:00:00,270.37,1.65,80.82,0.54,6.55,7.07,2
2020-12-01 10:00:00,267.03,1.67,80.11,0.6000000000000001,6.83,7.4,2
2020-12-01 11:00:00,263.69,1.5899999999999999,80.11,0.63,7.16,7.77,2
2020-12-01 12:00:00,253.68,1.35,81.54,0.62,7.33,7.96,2
2020-12-01 13:00:00,247.0,1.21,82.97,0.62,7.49,8.16,2
2020-12-01 14:00:00,243.66,1.25,82.97,0.63,7.41,8.06,2
2020-12-01 15:00:00,240.33,1.3900000000000001,82.97,0.63,7.39,7.99,2
2020-12-01 16:00:00,236.99,1.52,83.69,0.66,7.4,7.97,2
2020-12-01 17:00:00,236.99,1.69,84.4,0.76,8.05,8.69,2
2020-12-01 18:00:00,233.65,1.8599999999999999,85.12,0.87,9.08,9.84,2
2020-12-01 19:00:00,230.31,1.8599999999999999,85.83,0.88,9.59,10.4,2
2020-12-01 20:00:00,233.65,1.6099999999999999,86.55,0.79,9.5,10.34,2
2020-12-01 21:00:00,230.31,1.27,88.69,0.71,9.71,10.65,2
2020-12-01 22:00:00,220.3,1.1,89.41,0.6900000000000001,10.38,11.55,2
2020-12-01 23:00:00,216.96,0.99,88.69,0.71,11.07,12.64,2
2020-12-02 00:00:00,216.96,0.86,88.69,0.71,11.29,13.46,2
2020-12-02 01:00:00,220.3,0.75,89.41,0.66,10.92,13.55,2
2020-12-02 02:00:00,223.64,0.71,90.84,0.61,10.18,13.16,2
2020-12-02 03:00:00,223.64,0.73,91.55,0.6000000000000001,9.52,13.43,2
2020-12-02 04:00:00,223.64,0.75,92.98,0.61,9.2,13.92,2
2020-12-02 05:00:00,223.64,0.76,92.98,0.63,9.35,15.44,2
2020-12-02 06:00:00,223.64,0.77,94.41,0.65,9.55,18.22,2
2020-12-02 07:00:00,223.64,0.89,94.41,0.72,9.93,22.04,2
2020-12-02 08:00:00,226.97,0.98,94.41,0.78,10.35,23.66,2
2020-12-02 09:00:00,233.65,0.99,92.98,0.8200000000000001,11.03,21.67,2
2020-12-02 10:00:00,243.66,0.93,92.98,0.86,12.47,21.06,2
2020-12-02 11:00:00,247.0,0.84,94.41,0.91,14.46,21.91,2
2020-12-02 12:00:00,226.97,0.73,90.12,0.92,15.93,24.16,2
2020-12-02 13:00:00,203.61,0.65,85.83,0.9,15.19,22.62,2
2020-12-02 14:00:00,196.93,0.66,85.83,0.93,15.05,23.45,2
2020-12-02 15:00:00,198.6,0.6900000000000001,87.98,1.01,15.92,24.96,2
2020-12-02 16:00:00,200.27,0.74,90.12,1.03,17.01,26.56,2
2020-12-02 17:00:00,203.61,0.85,91.55,0.98,17.22,27.6,2
2020-12-02 18:00:00,208.62,0.96,91.55,0.97,16.61,28.18,2
2020-12-02 19:00:00,213.62,0.98,91.55,1.0,15.38,28.42,2
2020-12-02 20:00:00,216.96,0.93,91.55,1.04,15.11,29.42,2
2020-12-02 21:00:00,226.97,0.91,91.55,1.13,16.33,31.5,2
2020-12-02 22:00:00,230.31,0.93,91.55,1.16,16.85,32.22,2
2020-12-02 23:00:00,230.31,0.98,91.55,1.13,14.97,29.21,2
2020-12-03 00:00:00,233.65,1.05,90.84,1.06,12.52,24.55,2
2020-12-03 01:00:00,236.99,1.17,89.41,1.0,10.85,20.73,2
2020-12-03 02:00:00,247.0,1.48,87.26,0.98,9.78,17.91,2
2020-12-03 03:00:00,267.03,1.99,83.69,1.03,9.4,16.42,2
2020-12-03 04:00:00,297.07,2.68,78.68,1.12,10.05,16.53,2
2020-12-03 05:00:00,340.46,3.73,72.24,1.24,11.97,18.61,2
2020-12-03 06:00:00,410.56,5.27,62.94,1.51,15.64,23.19,2
2020-12-03 07:00:00,507.36,7.37,51.5,2.24,22.43,32.71,3
2020-12-03 08:00:00,640.87,9.94,41.49,3.93,33.57,48.71,4
2020-12-03 09:00:00,807.76,13.88,46.49,7.15,50.29,68.94,5
2020-12-03 10:00:00,934.6,16.97,78.68,10.13,72.9,92.89,5
2020-12-03 11:00:00,761.03,9.68,127.32,8.35,77.58,93.36,5
2020-12-03 12:00:00,574.11,3.68,143.05,4.59,61.25,72.65,5
2020-12-03 13:00:00,433.92,1.8399999999999999,131.61,2.3,38.58,46.25,4
2020-12-03 14:00:00,333.79,1.44,117.3,1.3599999999999999,22.63,28.06,3
2020-12-03 15:00:00,290.39,1.4100000000000001,105.86,1.04,15.03,19.85,2
2020-12-03 16:00:00,267.03,1.48,97.28,0.92,10.9,16.03,2
2020-12-03 17:00:00,253.68,1.78,91.55,0.92,9.33,15.59,2
2020-12-03 18:00:00,250.34,2.08,89.41,1.03,9.5,17.02,2
2020-12-03 19:00:00,257.02,2.19,89.41,1.13,10.33,18.59,2
2020-12-03 20:00:00,347.14,5.1,83.69,1.88,13.68,23.18,2
2020-12-03 21:00:00,453.95,7.54,77.25,2.5,17.9,28.27,2
2020-12-03 22:00:00,547.41,8.82,74.39,3.13,22.55,33.49,3
2020-12-03 23:00:00,627.52,10.11,72.24,3.61,27.57,39.14,4
2020-12-04 00:00:00,674.25,10.37,69.38,2.89,31.87,44.63,4
2020-12-04 01:00:00,640.87,9.51,65.8,2.09,32.88,48.74,4
2020-12-04 02:00:00,520.71,6.77,72.24,1.79,28.17,46.82,4
2020-12-04 03:00:00,560.76,7.71,65.8,1.76,29.49,50.23,4
2020-12-04 04:00:00,654.22,9.0,58.65,1.79,34.59,57.25,4
2020-12-04 05:00:00,787.74,10.71,52.93,1.8900000000000001,42.4,66.93,4
2020-12-04 06:00:00,1094.82,15.42,38.62,2.18,58.36,83.81,5
2020-12-04 07:00:00,1455.31,21.94,21.82,3.64,78.41,103.91,5
2020-12-04 08:00:00,1375.2,19.36,24.68,5.31,74.31,96.03,5
2020-12-04 09:00:00,1028.06,14.74,39.7,5.54,56.09,72.91,5
2020-12-04 10:00:00,741.01,10.03,64.37,5.36,44.89,59.73,4
2020-12-04 11:00:00,500.68,3.81,105.86,5.19,43.89,61.18,4
2020-12-04 12:00:00,453.95,1.99,124.45,4.89,51.09,66.98,5
2020-12-04 13:00:00,453.95,1.71,138.76,4.77,58.77,73.16,5
2020-12-04 14:00:00,500.68,3.43,144.48,5.01,66.93,81.35,5
2020-12-04 15:00:00,580.79,6.08,143.05,5.25,72.59,88.55,5
2020-12-04 16:00:00,607.49,7.11,138.76,5.13,74.48,92.48,5
2020-12-04 17:00:00,580.79,6.77,135.9,4.77,76.25,95.81,5
2020-12-04 18:00:00,567.44,6.08,137.33,4.35,80.73,101.16,5
2020-12-04 19:00:00,547.41,4.63,150.2,4.23,87.13,107.91,5
2020-12-04 20:00:00,574.11,5.14,154.5,4.41,94.23,116.46,5
2020-12-04 21:00:00,594.14,5.83,148.77,4.29,93.8,117.13,5
2020-12-04 22:00:00,567.44,5.74,140.19,3.93,85.57,108.84,5
2020-12-04 23:00:00,534.06,5.83,127.32,3.4,75.75,98.21,5
2020-12-05 00:00:00,520.71,6.08,115.87,2.62,68.19,88.97,5
2020-12-05 01:00:00,520.71,6.0,107.29,2.06,63.81,82.84,5
2020-12-05 02:00:00,433.92,2.83,118.73,2.06,58.48,74.66,5
2020-12-05 03:00:00,514.03,4.2,111.58,2.3,65.28,82.28,5
2020-12-05 04:00:00,660.9,6.0,98.71,2.5,82.97,101.42,5
2020-12-05 05:00:00,841.14,7.11,85.83,2.44,106.19,125.34,5
2020-12-05 06:00:00,1081.47,7.88,67.95,2.33,126.64,145.39,5
2020-12-05 07:00:00,1415.25,12.17,42.2,2.98,134.52,152.58,5
2020-12-05 08:00:00,1468.66,15.59,31.47,4.47,113.04,129.13,5
2020-12-05 09:00:00,1321.79,14.57,43.63,5.13,95.51,110.26,5
2020-12-05 10:00:00,1121.52,11.31,72.24,4.83,90.36,104.97,5
2020-12-05 11:00:00,867.84,6.0,107.29,3.79,87.3,102.31,5
2020-12-05 12:00:00,801.09,3.77,128.75,3.31,92.94,108.5,5
2020-12-05 13:00:00,781.06,2.5300000000000002,144.48,2.77,102.62,118.99,5
2020-12-05 14:00:00,774.38,2.87,151.63,2.59,110.01,127.17,5
2020-12-05 15:00:00,787.74,4.46,150.2,2.95,112.22,130.34,5
2020-12-05 16:00:00,794.41,6.26,141.62,3.43,110.83,129.58,5
2020-12-05 17:00:00,841.14,9.34,131.61,4.41,111.08,130.7,5
2020-12-05 18:00:00,894.55,12.68,121.59,5.72,112.39,132.8,5
2020-12-05 19:00:00,934.6,13.88,110.15,6.44,112.78,133.68,5
2020-12-05 20:00:00,934.6,13.71,100.14,6.62,114.17,135.43,5
2020-12-05 21:00:00,961.3,13.2,89.41,6.08,115.95,137.38,5
2020-12-05 22:00:00,974.66,12.0,80.82,4.77,116.96,137.91,5
2020-12-05 23:00:00,807.76,5.36,103.0,2.89,103.52,117.98,5
2020-12-06 00:00:00,921.25,6.77,88.69,2.77,108.65,122.76,5
2020-12-06 01:00:00,1161.58,10.03,61.51,2.56,116.34,129.76,5
