time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2020-11-28T00:00,15.6,78.0,11.9,0.0,1002.6,1.0,14.0,44.0
2020-11-28T01:00,15.2,79.0,11.6,0.0,1002.6,2.0,13.7,45.0
2020-11-28T02:00,14.8,80.0,11.3,0.0,1002.0,3.0,13.5,46.0
2020-11-28T03:00,14.5,80.0,11.0,0.0,1001.7,10.0,13.5,46.0
2020-11-28T04:00,14.2,79.0,10.7,0.0,1001.7,22.0,13.8,43.0
2020-11-28T05:00,14.2,79.0,10.5,0.0,1001.9,36.0,14.3,41.0
2020-11-28T06:00,14.1,78.0,10.3,0.0,1002.6,100.0,14.8,43.0
2020-11-28T07:00,15.1,80.0,11.6,0.0,1002.8,100.0,15.3,43.0
2020-11-28T08:00,16.3,74.0,11.7,0.0,1003.6,100.0,16.3,45.0
2020-11-28T09:00,17.4,70.0,12.0,0.0,1004.3,99.0,17.3,43.0
2020-11-28T10:00,18.8,67.0,12.6,0.0,1004.2,73.0,16.8,47.0
2020-11-28T11:00,20.3,64.0,13.3,0.0,1003.3,57.0,15.7,53.0
2020-11-28T12:00,21.2,62.0,13.7,0.0,1002.3,52.0,14.3,56.0
2020-11-28T13:00,22.0,60.0,13.9,0.0,1001.0,49.0,13.1,53.0
2020-11-28T14:00,21.7,61.0,13.9,0.0,1000.1,70.0,13.3,52.0
2020-11-28T15:00,21.2,62.0,13.7,0.0,999.9,81.0,13.4,54.0
2020-11-28T16:00,20.3,64.0,13.4,0.0,1000.0,65.0,13.7,55.0
2020-11-28T17:00,19.4,64.0,12.4,0.0,1000.5,77.0,14.5,55.0
2020-11-28T18:00,18.9,63.0,11.8,0.0,1001.4,94.0,15.6,52.0
2020-11-28T19:00,18.0,64.0,11.1,0.0,1002.7,73.0,17.8,54.0
2020-11-28T20:00,17.1,65.0,10.5,0.0,1003.2,14.0,19.4,55.0
2020-11-28T21:00,15.9,68.0,10.0,0.0,1003.7,18.0,17.1,51.0
2020-11-28T22:00,15.5,68.0,9.5,0.0,1003.7,17.0,16.6,51.0
2020-11-28T23:00,14.9,68.0,9.2,0.0,1003.6,16.0,16.6,51.0
2020-11-29T00:00,14.4,69.0,8.7,0.0,1003.3,15.0,15.8,49.0
2020-11-29T01:00,13.9,68.0,8.1,0.0,1003.1,16.0,14.8,47.0
2020-11-29T02:00,13.4,67.0,7.3,0.0,1002.8,17.0,12.7,43.0
2020-11-29T03:00,12.8,66.0,6.7,0.0,1002.4,22.0,11.5,39.0
2020-11-29T04:00,12.5,66.0,6.4,0.0,1002.3,25.0,10.3,36.0
2020-11-29T05:00,12.3,67.0,6.2,0.0,1002.3,28.0,9.4,32.0
2020-11-29T06:00,12.0,68.0,6.3,0.0,1002.7,34.0,8.4,31.0
2020-11-29T07:00,12.8,72.0,7.8,0.0,1003.5,34.0,10.8,37.0
2020-11-29T08:00,14.2,67.0,8.1,0.0,1004.1,99.0,12.2,47.0
2020-11-29T09:00,14.9,65.0,8.4,0.0,1004.6,56.0,13.2,47.0
2020-11-29T10:00,16.7,62.0,9.3,0.0,1004.4,26.0,10.9,46.0
2020-11-29T11:00,18.3,59.0,10.1,0.0,1003.3,12.0,9.2,48.0
2020-11-29T12:00,19.4,57.0,10.7,0.0,1002.1,7.0,7.9,60.0
2020-11-29T13:00,20.1,56.0,11.1,0.0,1000.9,6.0,6.8,65.0
2020-11-29T14:00,20.3,56.0,11.4,0.0,1000.1,6.0,6.6,61.0
2020-11-29T15:00,20.6,55.0,11.4,0.0,999.5,29.0,5.6,75.0
2020-11-29T16:00,19.9,63.0,12.7,0.0,999.4,41.0,7.2,127.0
2020-11-29T17:00,17.8,66.0,11.3,0.0,1000.0,23.0,8.3,108.0
2020-11-29T18:00,16.5,66.0,10.1,0.0,1001.1,32.0,6.8,72.0
2020-11-29T19:00,15.5,71.0,10.4,0.0,1001.7,32.0,6.1,50.0
2020-11-29T20:00,15.7,69.0,10.1,0.0,1002.3,10.0,8.0,54.0
2020-11-29T21:00,15.0,71.0,9.7,0.0,1002.7,7.0,8.4,47.0
2020-11-29T22:00,14.7,69.0,9.0,0.0,1003.2,11.0,9.9,46.0
2020-11-29T23:00,14.3,69.0,8.6,0.0,1003.4,13.0,11.0,41.0
2020-11-30T00:00,14.0,69.0,8.4,0.0,1003.3,15.0,12.5,39.0
2020-11-30T01:00,13.7,70.0,8.2,0.0,1003.0,35.0,13.0,42.0
2020-11-30T02:00,13.4,71.0,8.1,0.0,1002.9,47.0,12.5,41.0
2020-11-30T03:00,13.3,70.0,8.0,0.0,1002.8,48.0,11.8,40.0
2020-11-30T04:00,13.0,71.0,7.9,0.0,1003.0,36.0,11.2,40.0
2020-11-30T05:00,12.7,72.0,7.7,0.0,1003.1,25.0,11.2,40.0
2020-11-30T06:00,12.4,72.0,7.5,0.0,1003.6,20.0,11.2,40.0
2020-11-30T07:00,12.8,76.0,8.8,0.0,1004.4,17.0,12.2,43.0
2020-11-30T08:00,14.3,70.0,8.9,0.0,1004.8,14.0,14.3,43.0
2020-11-30T09:00,15.8,64.0,9.0,0.0,1005.2,12.0,14.0,44.0
2020-11-30T10:00,17.4,59.0,9.3,0.0,1004.8,8.0,12.7,45.0
2020-11-30T11:00,18.8,55.0,9.6,0.0,1004.0,2.0,10.9,46.0
2020-11-30T12:00,19.8,54.0,10.1,0.0,1003.1,1.0,9.2,45.0
2020-11-30T13:00,20.4,53.0,10.5,0.0,1001.7,1.0,8.0,54.0
2020-11-30T14:00,20.7,53.0,10.7,0.0,1000.5,1.0,7.9,60.0
2020-11-30T15:00,20.6,54.0,10.9,0.0,1000.2,0.0,8.2,61.0
2020-11-30T16:00,19.9,61.0,12.1,0.0,1000.1,1.0,6.2,83.0
2020-11-30T17:00,17.7,67.0,11.5,0.0,1000.2,3.0,6.2,100.0
2020-11-30T18:00,16.1,69.0,10.4,0.0,1000.9,8.0,6.0,73.0
2020-11-30T19:00,15.4,72.0,10.4,0.0,1001.0,17.0,5.6,45.0
2020-11-30T20:00,16.0,68.0,10.1,0.0,1001.7,17.0,7.7,41.0
2020-11-30T21:00,15.7,67.0,9.6,0.0,1002.5,19.0,8.7,52.0
2020-11-30T22:00,15.3,67.0,9.2,0.0,1002.8,18.0,10.0,41.0
2020-11-30T23:00,15.1,66.0,8.8,0.0,1002.8,25.0,10.8,37.0
2020-12-01T00:00,14.7,66.0,8.5,0.0,1002.8,98.0,11.4,35.0
2020-12-01T01:00,15.1,63.0,8.1,0.0,1002.8,100.0,11.8,38.0
2020-12-01T02:00,15.3,60.0,7.6,0.0,1002.5,100.0,11.7,43.0
2020-12-01T03:00,15.1,59.0,7.2,0.0,1002.3,100.0,11.7,45.0
2020-12-01T04:00,14.6,60.0,6.9,0.0,1002.2,100.0,11.5,46.0
2020-12-01T05:00,14.3,60.0,6.6,0.0,1002.3,98.0,11.8,50.0
2020-12-01T06:00,13.9,61.0,6.5,0.0,1003.0,100.0,12.5,44.0
2020-12-01T07:00,14.3,66.0,7.9,0.0,1003.6,100.0,12.3,38.0
2020-12-01T08:00,15.0,64.0,8.2,0.0,1004.2,95.0,13.0,42.0
2020-12-01T09:00,16.0,61.0,8.6,0.0,1005.1,100.0,13.0,46.0
2020-12-01T10:00,16.8,60.0,9.1,0.0,1004.7,100.0,12.3,50.0
2020-12-01T11:00,18.3,57.0,9.7,0.0,1003.8,56.0,11.0,52.0
2020-12-01T12:00,19.4,55.0,10.2,0.0,1002.7,71.0,9.5,53.0
2020-12-01T13:00,20.2,54.0,10.6,0.0,1001.2,67.0,7.4,61.0
2020-12-01T14:00,20.7,53.0,10.9,0.0,1000.0,9.0,5.9,76.0
2020-12-01T15:00,20.6,54.0,11.1,0.0,999.5,8.0,5.4,98.0
2020-12-01T16:00,19.8,60.0,11.9,0.0,999.4,32.0,5.9,104.0
2020-12-01T17:00,18.0,66.0,11.5,0.0,999.3,92.0,6.8,90.0
2020-12-01T18:00,17.7,63.0,10.6,0.0,999.9,100.0,7.9,74.0
2020-12-01T19:00,17.3,64.0,10.5,0.0,999.9,100.0,6.3,59.0
2020-12-01T20:00,17.0,66.0,10.6,0.0,1000.6,67.0,5.9,43.0
2020-12-01T21:00,16.3,69.0,10.5,0.0,1000.9,52.0,7.1,45.0
2020-12-01T22:00,15.8,69.0,10.1,0.0,1001.1,40.0,7.9,43.0
2020-12-01T23:00,15.6,67.0,9.5,0.0,1001.1,75.0,9.2,42.0
2020-12-02T00:00,15.7,65.0,9.3,0.0,1001.1,81.0,9.9,44.0
2020-12-02T01:00,15.6,66.0,9.2,0.0,1001.0,94.0,10.0,41.0
2020-12-02T02:00,15.5,66.0,9.1,0.0,1000.7,99.0,10.0,41.0
2020-12-02T03:00,15.3,66.0,8.9,0.0,1000.6,100.0,9.7,42.0
2020-12-02T04:00,15.3,65.0,8.7,0.0,1000.9,100.0,10.5,49.0
2020-12-02T05:00,15.1,65.0,8.5,0.0,1001.1,100.0,11.8,52.0
2020-12-02T06:00,14.9,65.0,8.4,0.0,1001.7,100.0,12.3,50.0
2020-12-02T07:00,15.2,70.0,9.7,0.0,1001.6,100.0,11.2,45.0
2020-12-02T08:00,15.8,68.0,10.0,0.0,1002.3,50.0,12.5,46.0
2020-12-02T09:00,17.0,65.0,10.3,0.0,1002.9,86.0,12.5,51.0
2020-12-02T10:00,18.1,62.0,10.7,0.0,1002.7,93.0,11.0,52.0
2020-12-02T11:00,19.2,60.0,11.2,0.0,1001.8,93.0,9.8,54.0
2020-12-02T12:00,19.8,59.0,11.6,0.0,1000.9,99.0,8.1,58.0
2020-12-02T13:00,20.3,58.0,11.8,0.0,999.7,90.0,6.5,71.0
2020-12-02T14:00,20.4,59.0,12.1,0.0,998.6,70.0,5.0,90.0
2020-12-02T15:00,20.5,60.0,12.4,0.0,998.1,94.0,5.2,102.0
2020-12-02T16:00,19.8,66.0,13.2,0.0,998.2,59.0,4.7,113.0
2020-12-02T17:00,18.6,73.0,13.7,0.0,998.6,59.0,3.8,107.0
2020-12-02T18:00,18.0,72.0,12.8,0.0,999.3,67.0,4.3,90.0
2020-12-02T19:00,18.3,68.0,12.3,0.0,999.8,85.0,6.0,73.0
2020-12-02T20:00,18.4,67.0,12.2,0.0,1000.6,100.0,5.0,69.0
2020-12-02T21:00,18.3,64.0,11.4,0.0,1001.2,100.0,10.2,58.0
2020-12-02T22:00,17.6,62.0,10.2,0.0,1001.7,56.0,12.5,57.0
2020-12-02T23:00,16.8,64.0,9.9,0.0,1001.8,47.0,14.1,52.0
2020-12-03T00:00,16.3,66.0,10.0,0.0,1001.9,63.0,15.3,51.0
2020-12-03T01:00,16.0,68.0,10.1,0.0,1001.9,78.0,16.1,50.0
2020-12-03T02:00,15.7,70.0,10.1,0.0,1001.6,48.0,15.5,48.0
2020-12-03T03:00,15.3,71.0,10.0,0.0,1001.4,50.0,15.3,45.0
2020-12-03T04:00,14.8,72.0,9.8,0.0,1001.4,64.0,15.0,46.0
2020-12-03T05:00,14.4,73.0,9.7,0.0,1001.9,71.0,13.6,50.0
2020-12-03T06:00,14.2,74.0,9.5,0.0,1002.3,81.0,12.3,50.0
2020-12-03T07:00,15.2,73.0,10.4,0.0,1002.4,95.0,13.0,48.0
2020-12-03T08:00,15.9,68.0,10.0,0.0,1003.1,42.0,15.6,50.0
2020-12-03T09:00,16.9,63.0,9.8,0.0,1003.7,45.0,17.1,51.0
2020-12-03T10:00,18.1,60.0,10.1,0.0,1003.4,76.0,16.1,51.0
2020-12-03T11:00,19.2,57.0,10.6,0.0,1002.6,20.0,13.3,52.0
2020-12-03T12:00,20.5,55.0,11.1,0.0,1001.6,36.0,10.7,57.0
2020-12-03T13:00,21.5,53.0,11.6,0.0,1000.2,100.0,7.9,51.0
2020-12-03T14:00,20.9,55.0,11.5,0.0,999.1,100.0,10.5,49.0
2020-12-03T15:00,20.1,56.0,11.0,0.0,998.7,98.0,11.5,46.0
2020-12-03T16:00,19.6,59.0,11.2,0.0,998.8,95.0,9.8,54.0
2020-12-03T17:00,18.7,59.0,10.7,0.0,999.2,98.0,8.8,55.0
2020-12-03T18:00,18.4,58.0,10.1,0.0,1000.0,100.0,10.1,55.0
2020-12-03T19:00,17.2,62.0,9.8,0.0,1000.7,100.0,12.7,55.0
2020-12-03T20:00,16.8,59.0,8.8,0.0,1001.5,100.0,16.1,61.0
2020-12-03T21:00,16.0,59.0,8.0,0.0,1002.2,100.0,16.8,59.0
2020-12-03T22:00,15.3,60.0,7.5,0.0,1002.6,90.0,15.7,58.0
2020-12-03T23:00,14.6,61.0,7.3,0.0,1002.8,84.0,16.4,57.0
2020-12-04T00:00,13.9,63.0,7.0,0.0,1003.0,86.0,16.8,55.0
2020-12-04T01:00,13.4,63.0,6.6,0.0,1003.0,82.0,17.0,54.0
2020-12-04T02:00,13.0,64.0,6.3,0.0,1002.9,83.0,17.2,53.0
2020-12-04T03:00,12.6,64.0,5.9,0.0,1002.6,85.0,17.4,50.0
2020-12-04T04:00,12.2,63.0,5.4,0.0,1002.3,83.0,17.8,48.0
2020-12-04T05:00,11.8,63.0,4.9,0.0,1002.5,81.0,16.8,48.0
2020-12-04T06:00,11.5,62.0,4.4,0.0,1003.0,100.0,16.6,48.0
2020-12-04T07:00,13.0,60.0,5.3,0.0,1003.4,96.0,16.1,48.0
2020-12-04T08:00,13.2,58.0,5.1,0.0,1004.4,92.0,16.5,46.0
2020-12-04T09:00,13.8,57.0,5.5,0.0,1004.9,91.0,15.5,46.0
2020-12-04T10:00,15.1,55.0,6.2,0.0,1004.3,77.0,15.3,47.0
2020-12-04T11:00,16.7,53.0,7.1,0.0,1003.2,10.0,13.0,48.0
2020-12-04T12:00,17.8,52.0,7.8,0.0,1002.1,33.0,10.7,50.0
2020-12-04T13:00,18.5,51.0,8.2,0.0,1000.4,18.0,9.5,53.0
2020-12-04T14:00,18.7,51.0,8.5,0.0,999.4,26.0,8.7,52.0
2020-12-04T15:00,18.5,52.0,8.6,0.0,998.8,24.0,8.5,62.0
2020-12-04T16:00,17.9,56.0,9.1,0.0,998.7,29.0,7.5,73.0
2020-12-04T17:00,16.3,62.0,8.9,0.0,998.9,24.0,7.2,87.0
2020-12-04T18:00,15.4,62.0,8.2,0.0,999.6,15.0,7.3,81.0
2020-12-04T19:00,15.7,59.0,7.7,0.0,1000.7,22.0,9.5,79.0
